"","query_target_gsea.Target.name","query_target_gsea.dangshen_CS","query_target_gsea.huangqi_CS","query_target_gsea.dangshen_NCS","query_target_gsea.huangqi_NCS","query_target_gsea.dangshen_Pvalue","query_target_gsea.huangqi_Pvalue","query_target_gsea.dangshen_FDR","query_target_gsea.huangqi_FDR"
"CELA1","CELA1",-0.159734,-0.119452,-2.19715512888231,-1.64307269870691,0.0393873085339169,0.234135667396061,0.163646015014217,0.579544172617858
"MS4A7","MS4A7",0.00825099999999999,0.04603,0.121690952886957,0.678879476595154,0.865642994241843,0.512476007677543,0.98219537337297,0.96138525097673
"ZNF92","ZNF92",0.187468,0.032362,2.62869886863719,0.453783860642011,0.00609756097560976,0.621951219512195,0.0405832563416534,0.952262336869141
"TMEM5","TMEM5",-0.168742,0.114768,-2.33740921491405,1.74409818957276,0.0225563909774436,0.243589743589744,0.106786306282252,0.480403042223352
"TMA7","TMA7",-0.039755,0.116734,-0.551656409085908,1.58582754931064,0.561844863731656,0.294455066921606,0.954055901061792,0.630255286863243
"RNASEH2C","RNASEH2C",0.00446000000000001,-0.146258,0.0590269802423235,-2.03834555345145,0.942418426103647,0.0960334029227557,0.989917072914206,0.249838401082218
"SPARC","SPARC",-0.018626,-0.00259300000000001,-0.26074514169907,-0.0362993746604581,0.715430861723447,0.947895791583166,0.951195385381077,0.990921142260812
"DUS3L","DUS3L",0.162481,0.151135,2.39752706251137,2.23010845940544,0.0240480961923848,0.0480961923847695,0.0873665454794726,0.146067878482081
"SYNM","SYNM",-0.00145199999999999,0.147153,-0.0207203852523461,2.14379585810286,0.979284369114878,0.0746268656716418,0.99493171817155,0.186916275626063
"SCLY","SCLY",0.186557,0.034403,2.63621983510361,0.486145633704816,0.01,0.564,0.0396582534503421,0.949997306379543
"GPR183","GPR183",-0.176721,-0.10984,-2.58928344729139,-1.60935538985455,0.010482180293501,0.285115303983228,0.0468587434356315,0.612870353583817
"IFNL3","IFNL3",0.027154,-0.016466,0.389987858036298,-0.236348078919658,0.647410358565737,0.757028112449799,0.951676770896303,0.955456886732777
"CYTH2","CYTH2",0.00199000000000001,0.152015,0.029180591183001,2.22908923049442,0.962450592885375,0.0612648221343874,0.994821742254034,0.14653749124342
"MAGI2-AS3","MAGI2-AS3",0.140093,0.120083,2.16572252747986,1.85638438942248,0.0853889943074004,0.206831119544592,0.175036113171325,0.382549786397802
"ZNF26","ZNF26",0.042953,-0.015225,0.603516467520152,-0.221456034744273,0.557471264367816,0.776150627615063,0.953581163424817,0.959884640426473
"BLK","BLK",0.137274,0.086735,2.05894428819358,1.30092029689869,0.0887096774193548,0.441532258064516,0.23557930288732,0.86957760364317
"HSD17B8","HSD17B8",-0.021088,-0.14723,-0.298852884714418,-2.08649991542601,0.6841046277666,0.0824949698189135,0.948178997338724,0.221327364177756
"SLC16A11_QNT","SLC16A11_QNT",0.00767999999999999,0.00723599999999999,0.101850209396772,0.0959619941660215,0.874766355140187,0.882242990654206,0.985124249593941,0.986167021689233
"PPP2CB","PPP2CB",0.00241,0.01513,0.0351634893447257,0.220756677919378,0.964566929133858,0.763779527559055,0.993610112434016,0.965079219730073
"MB","MB",0.191226,0.029445,2.70991426781638,0.417272889752719,0.008,0.598,0.0304668127510153,0.949159004570165
"RPL23","RPL23",0.202368,0.008842,3.09689815317979,0.135311775925125,0,0.845098039215686,0.00658642615488694,0.979744582919774
"ECHS1","ECHS1",-0.023467,0.116854,-0.343950871629461,1.66839594117432,0.659919028340081,0.25098814229249,0.941687386557009,0.550710944727079
"FBXO5","FBXO5",-0.00561,-0.032263,-0.0872637897232458,-0.501852343643686,0.908523908523909,0.571725571725572,0.981337023607057,0.946925743369225
"NAA50","NAA50",0.00740200000000001,0.024421,0.103075294925341,0.340070491403912,0.900763358778626,0.692748091603053,0.984990087673059,0.952713606900378
"STAMBPL1","STAMBPL1",0.170521,-0.033471,2.33248229194865,-0.500344466997531,0.0217821782178218,0.573737373737374,0.106924964837741,0.946502805231288
"MSH6","MSH6",0.001374,-0.000685999999999999,0.0192207490179324,-0.00971347914825732,0.975659229208925,0.986193293885602,0.995778424110343,0.99795998207665
"LOC105376736","LOC105376736",0.01513,0.00827699999999999,0.239112348645086,0.130808520141135,0.727447216890595,0.825335892514395,0.963173136321981,0.980753942870502
"UHRF1BP1","UHRF1BP1",0.027089,-0.00537,0.394412800135492,-0.075246592751202,0.613508442776735,0.905781584582441,0.952387027339793,0.983085925243165
"PDLIM4","PDLIM4",0.01734,0.148562,0.249105335662667,2.13423223049119,0.742063492063492,0.0575396825396825,0.964621407499881,0.191498986273253
"ZNF536","ZNF536",-0.132266,-0.016699,-1.91850581888954,-0.242217415432813,0.136082474226804,0.74020618556701,0.337590909349943,0.954515875899065
"BCR-ABL_E282D","BCR-ABL_E282D",0.025832,-0.115827,0.352909578668194,-1.61800240427068,0.679207920792079,0.266666666666667,0.950737687560937,0.604378352498667
"SAMHD1","SAMHD1",-0.006845,0.145217,-0.0960848475318723,2.09126721294746,0.90343347639485,0.0580524344569288,0.980606449680704,0.215379227375509
"GFOD2","GFOD2",0.21622,-0.027009,3.04174189462926,-0.370807022966371,0,0.662626262626263,0.00823660761010612,0.941776316680277
"PCDH15","PCDH15",0.191104,-0.106755,2.82233813967315,-1.43633541545876,0,0.369330453563715,0.0202300005641447,0.773264472439108
"LY9","LY9",-0.005941,0.111833,-0.0812427095913052,1.54103487086117,0.916666666666667,0.266129032258065,0.981824116038539,0.674296098846604
"CDK19","CDK19",-0.021261,-0.0035,-0.304814402503758,-0.0501787502357909,0.6875,0.935483870967742,0.946739576680977,0.989090955384362
"SP2-AS1","SP2-AS1",0.04066,0.150007,0.615697089251488,2.27149221021515,0.528260869565217,0.0391304347826087,0.955154397952654,0.12920724471662
"NSA2","NSA2",0.243937,-0.022526,3.40021085738109,-0.316939343800472,0,0.678137651821862,0.00140634870801825,0.943151397777663
"BCR-ABL_T224A","BCR-ABL_T224A",0.170797,-0.144803,2.45172515777274,-2.08415131589558,0.0246679316888046,0.0993657505285412,0.0733859275095403,0.222590352690945
"GADD45A","GADD45A",-0.241452,0.118207,-3.77572769167026,1.64130206995172,0,0.25098814229249,0.000198616815462022,0.575935866180064
"CDCP1","CDCP1",-0.039498,0.03913,-0.563380032382764,0.585228561939118,0.578747628083491,0.543340380549683,0.954338996890573,0.951002438213766
"BACE2","BACE2",0.1859,-0.153861,2.76244123385797,-2.19723121904812,0.015748031496063,0.0569105691056911,0.0248911567600674,0.163658112723347
"ORC1","ORC1",-0.19487,0.147854,-2.75752841908477,2.0643359527142,0.004,0.066,0.026959311863448,0.231893681022192
"P2RY11","P2RY11",-0.176475,0.11306,-2.65694353639483,1.57881708871649,0.00829875518672199,0.272200772200772,0.0371971192134441,0.636964410342766
"TIGD3","TIGD3",0.179918,0.089148,2.65013250473498,1.31312049117995,0.00211416490486258,0.443974630021142,0.0376014755817753,0.86193844999467
"DGKG","DGKG",0.171032,-0.112425,2.44129970876613,-1.62886268226869,0.0199600798403194,0.286573146292585,0.0760605827079441,0.592654889778435
"PRMT1","PRMT1",0.171159,0.011878,2.39196606854324,0.165996371573547,0.0162271805273834,0.809330628803245,0.0885217406450409,0.973500113292003
"FUS","FUS",-0.00174000000000001,0.110051,-0.0257746399617777,1.59978249835753,0.969512195121951,0.297244094488189,0.993293392468545,0.61732109302685
"ZSCAN16-AS1","ZSCAN16-AS1",-0.154926,-0.129216,-2.19024863827821,-1.82677644839315,0.0470809792843691,0.173258003766478,0.166876520181787,0.413746777558964
"CFLAR","CFLAR",-0.203146,-0.00623600000000001,-3.00315113214651,-0.0921881329687301,0.00192678227360308,0.892100192678227,0.0108650954132227,0.98186234938707
"ARPC1A","ARPC1A",0.050743,0.151107,0.719091422300745,2.14137413139938,0.525252525252525,0.0666666666666667,0.96574173495792,0.188002213712096
"OR2T33","OR2T33",-0.00804299999999999,0.1469,-0.118158697731815,2.24997473091272,0.857142857142857,0.0553435114503817,0.977148644783132,0.137719633342432
"SSX2","SSX2",-0.22829,0.165292,-3.14564695427355,2.31506264137202,0,0.0364372469635627,0.00617915096131936,0.112866489981818
"PITPNA-AS1","PITPNA-AS1",-0.021487,0.165247,-0.300732704324582,2.46984649247169,0.69364161849711,0.0228690228690229,0.947817886807239,0.0688575273573216
"SC5DL","SC5DL",0.014993,0.020247,0.206304593415626,0.278599953504047,0.790513833992095,0.735177865612648,0.965028099539709,0.960833690746537
"STBD1","STBD1",-0.00222,0.020148,-0.0315365573797027,0.295805380143385,0.964143426294821,0.692771084337349,0.992573212494294,0.95936101555511
"EFNB2","EFNB2",0.00155,0.14657,0.022415855464185,2.11967221637781,0.973128598848369,0.053742802303263,0.995021271282062,0.20030065426669
"LASS2","LASS2",0.00288099999999999,0.014057,0.0423109748399143,0.206444072656951,0.959677419354839,0.792338709677419,0.993035512325559,0.964995888396444
"XLOC_005935","XLOC_005935",-0.200191,0.120701,-2.78015763148613,1.64275936473771,0.00200400801603206,0.24750499001996,0.0248819361578859,0.575014694215386
"VGLL3","VGLL3",-0.017689,-0.016991,-0.246900367562943,-0.23715778988422,0.737451737451737,0.743243243243243,0.953416326926036,0.955909227247997
"ZNF717","ZNF717",-0.158219,-0.020131,-2.3096076645401,-0.293863011995125,0.0279441117764471,0.698602794411178,0.116059768197924,0.94780374023872
"CFAP46","CFAP46",-0.188757,0.145528,-2.63015158344973,2.31886871971208,0.00193423597678917,0.0559006211180124,0.040697465143062,0.111893278663417
"VN1R5","VN1R5",0.010908,0.12098,0.163914034294933,1.81796111743683,0.808383233532934,0.227544910179641,0.973350233107973,0.414139636548701
"ABCC4","ABCC4",-0.037336,0.148617,-0.541517727294074,2.14454830156484,0.562,0.06,0.95348186862064,0.186447827775394
"KIRREL","KIRREL",0.205837,0.029447,2.71729108933948,0.388735119088306,0.00209205020920502,0.684100418410042,0.0295434249034012,0.951059409463532
"TWF2","TWF2",-0.003257,-0.145747,-0.0471369416057424,-2.10932386497149,0.94188376753507,0.0841683366733467,0.989582958172974,0.208676224858801
"ZNF415","ZNF415",-0.021633,-0.033268,-0.305061279713816,-0.469134130888884,0.671875,0.576171875,0.946781015765352,0.942676185124377
"PHF23","PHF23",0.02382,0.00829500000000001,0.347542169741305,0.121026964651727,0.679920477137177,0.850894632206759,0.951720526038243,0.982228268458401
"BNIPL","BNIPL",-0.005468,0.00688399999999999,-0.0788542924220826,0.0941335788764143,0.938398357289528,0.888888888888889,0.982630328476787,0.985606019317776
"BRAF_E586K","BRAF_E586K",0.170748,-0.147055,2.5236389226537,-2.16651348609806,0.00410677618069815,0.0721247563352826,0.0574838296128102,0.177956805436852
"PGM1","PGM1",-0.06656,0.056642,-0.917830391340752,0.84501309292943,0.539196940726577,0.50314465408805,0.976040346038961,0.970770931941242
"PROZ","PROZ",0.046338,-0.014661,0.652132819779516,-0.200835684932309,0.542471042471042,0.780082987551867,0.959486726195637,0.964345486240079
"SLC16A11_REF","SLC16A11_REF",0.04132,-0.019325,0.579715634889986,-0.276211575593122,0.554166666666667,0.723076923076923,0.950202859356528,0.950153608136857
"ITGAX","ITGAX",0.032041,-0.124613,0.490320321554202,-1.85511339548689,0.562118126272912,0.161100196463654,0.95124108865627,0.38924775558581
"FAM69A","FAM69A",-0.194903,0.019146,-2.99415288296667,0.267289268077131,0.00607287449392713,0.727272727272727,0.0113040565506048,0.962049748363652
"HOXB8","HOXB8",-0.007299,-0.143507,-0.103838841912801,-2.04159483304293,0.900584795321637,0.0682261208576998,0.98047823466804,0.24781913316802
"PCLO","PCLO",-0.20882,-0.004563,-3.04338542821832,-0.0665020961065043,0,0.907407407407407,0.00929407479975361,0.986167502795909
"DEF8","DEF8",-0.140636,-0.114647,-1.99068631169112,-1.62281502301297,0.101593625498008,0.278884462151394,0.282792483887472,0.598926382133894
"XLOC_004924","XLOC_004924",-0.00837700000000001,0.00362799999999999,-0.121841597114899,0.05329402110707,0.881002087682672,0.932821497120921,0.976569120630922,0.990809212572612
"TMEM255A","TMEM255A",0.21951,-0.087705,3.07669690917734,-1.32841590445315,0,0.410041841004184,0.00711500737368006,0.85839139110699
"RIOK3","RIOK3",0.037372,-0.027621,0.571017634786121,-0.398293916793169,0.534136546184739,0.607569721115538,0.950665667481747,0.942106635224638
"COL4A5","COL4A5",-0.170778,-0.015325,-2.41458258848157,-0.216675907719262,0.0188679245283019,0.784067085953878,0.0836667325884533,0.960511163558214
"GPR26","GPR26",0.209351,-0.17719,2.91944386278155,-2.6738318011948,0,0.0161943319838057,0.0138891498846827,0.0353497403792142
"HDAC1-SHRNA2","HDAC1-SHRNA2",-0.030437,-0.036721,-0.431862549082291,-0.521024564341125,0.607214428857715,0.567134268537074,0.944157521455114,0.950100590274777
"SNHG6","SNHG6",0.14949,0.150375,2.03708458320649,2.04914438557547,0.0883534136546185,0.0863453815261044,0.248791026466824,0.241707137014664
"CRISPLD1","CRISPLD1",-0.22316,-0.029967,-3.21666444471885,-0.431949199744083,0,0.62156862745098,0.00471610147006353,0.944246214129135
"(UBA6-AS1)","(UBA6-AS1)",0.016393,0.009212,0.21736138706447,0.122145616887568,0.788065843621399,0.878600823045268,0.965481742222137,0.982299154277056
"HSD17B11","HSD17B11",-0.152485,0.157904,-2.44653469030491,2.37410185750294,0.0471092077087794,0.0337711069418387,0.0752867305942,0.0938923933689098
"GSAP","GSAP",0.189337,-0.036795,2.70003915153806,-0.535333283050187,0.00202020202020202,0.57029702970297,0.0315896729048854,0.952425812315335
"NAGLU","NAGLU",-0.173933,-0.148536,-2.42058172611625,-2.06713807771041,0.0138339920948617,0.0869565217391304,0.0821164014850579,0.232523749183562
"TAL2","TAL2",-0.2565,0.023959,-3.56925620541282,0.334637645909709,0,0.676,0.000859686643609258,0.953161223501614
"CLASRP","CLASRP",0.017951,-0.120617,0.261282210331567,-1.66152813256027,0.707753479125249,0.231388329979879,0.962049227760284,0.56281853237057
"MRPS17","MRPS17",-0.221016,-0.001353,-3.22810917991374,-0.0197616087542227,0,0.97907949790795,0.00452480118879386,0.995375698686662
"OPN3","OPN3",-0.057004,-0.028401,-0.800566979145331,-0.398865040606037,0.523421588594705,0.627291242362525,0.9704003128513,0.942134213975368
"LOC101928433","LOC101928433",-0.00760100000000001,-0.150488,-0.109984118386177,-2.17751480169701,0.867889908256881,0.0532110091743119,0.979784291980378,0.172480077287636
"TBL1XR1","TBL1XR1",0.181738,-0.020877,2.52905781766372,-0.311726118291854,0.0157790927021696,0.683569979716024,0.0563179127563243,0.944624390135937
"TSSK4","TSSK4",-0.005511,-0.154325,-0.0764547153451251,-2.14096787255243,0.91170431211499,0.0595482546201232,0.98315664276742,0.191192922692752
"BAX","BAX",-0.022338,0.163214,-0.323287823110385,2.2685106000278,0.676528599605523,0.0324543610547667,0.94224876431887,0.13028857002692
"SMAD7","SMAD7",0.199511,0.018846,2.7587248090694,0.260591785674583,0.00197628458498024,0.717391304347826,0.0252533557203314,0.962210808358802
"PCAT7","PCAT7",0.166428,-0.130302,2.30176256184356,-1.88627349137243,0.0328185328185328,0.16597510373444,0.117854290003377,0.363056919516855
"CCL20","CCL20",-0.141985,-0.100019,-2.01016168545767,-1.4160253661851,0.0940695296523517,0.374233128834356,0.269211233159052,0.789434447144253
"ARHGEF2","ARHGEF2",-0.000262999999999999,-0.045482,-0.00364323560589165,-0.630044265502526,0.993951612903226,0.568548387096774,0.998888142308708,0.957971640931419
"RPIA","RPIA",-0.037713,-0.023516,-0.524045857851128,-0.32676961242084,0.600389863547758,0.695906432748538,0.949936082980386,0.942580044954682
"IFIT3","IFIT3",0.171139,-0.022135,2.58303147235167,-0.314498946573832,0.0205761316872428,0.680933852140078,0.047114886445802,0.943357841603535
"POP4","POP4",0.152375,0.027332,2.14880409670497,0.385437988982052,0.0546558704453441,0.659919028340081,0.184223167035558,0.949900174967198
"IQANK1","IQANK1",-0.235841,-0.16133,-3.23982788014442,-2.21624497820014,0,0.0307377049180328,0.00434448688872727,0.155188947826682
"GATA1","GATA1",-0.166165,-0.019127,-2.37283884331275,-0.273133864267704,0.0250521920668058,0.728601252609603,0.0955563574593907,0.950423502005036
"NXF1","NXF1",-0.029794,0.01209,-0.451321655506159,0.173252426866261,0.614141414141414,0.807920792079208,0.942485536684501,0.971617533204921
"HOXB7","HOXB7",0.00163199999999999,0.165121,0.022854504820879,2.31235213880415,0.968063872255489,0.0359281437125748,0.994969412767297,0.114053650879339
"CDC7","CDC7",0.032613,0.121917,0.458047614459462,1.71231689853905,0.61505376344086,0.227956989247312,0.95168272570628,0.509243718161799
"CD33","CD33",-0.009827,-0.015652,-0.135213165572776,-0.215361398956455,0.845703125,0.78125,0.973016228289889,0.961190866648229
"PDSS2","PDSS2",-0.2173,0.101807,-3.03177640791932,1.46919437979459,0,0.359183673469388,0.00990641503309337,0.740970288185017
"TMEM50A","TMEM50A",0.046496,0.126296,0.672794484725885,1.8274959618664,0.540117416829746,0.176125244618395,0.961204929850871,0.406719390409335
"RUNX2","RUNX2",-0.008351,-0.02152,-0.118971023656644,-0.306580820152196,0.831622176591376,0.671457905544148,0.977120247624282,0.946261516371981
"GLIPR1","GLIPR1",-0.170525,0.04792,-2.26018381957608,0.680960830643373,0.0241935483870968,0.517857142857143,0.135321897869953,0.961716255220918
"IGSF8","IGSF8",-0.212582,-0.055428,-2.9906245959827,-0.779766584687929,0,0.534446764091858,0.0114122879288121,0.967616845137004
"CYTH4","CYTH4",-0.03733,-0.055516,-0.552578817583335,-0.821777809722916,0.546747967479675,0.485772357723577,0.954483270907842,0.972963791837043
"MCAM","MCAM",-0.190924,-0.146785,-2.84628957506275,-2.18826661538406,0.00204498977505112,0.0674846625766871,0.0195861316198548,0.167625310109337
"RET_M918T","RET_M918T",0.149861,-0.00920499999999999,2.22233365912041,-0.126833791649416,0.0583501006036217,0.84493041749503,0.149084022544317,0.976250281082471
"CEACAM8","CEACAM8",-0.045471,-0.006411,-0.688495375396567,-0.0970716248085019,0.485477178423237,0.871369294605809,0.960445540543377,0.981693340276588
"KIR3DL3","KIR3DL3",-0.042849,0.000146999999999994,-0.61308551398157,0.0019289055479754,0.535416666666667,0.998076923076923,0.955329676232651,0.999494837693523
"CD44","CD44",-0.198487,0.135743,-2.79470018855969,2.01179884653383,0.0116959064327485,0.104722792607803,0.0236771272617164,0.264899490563999
"PTMS","PTMS",0.019753,-0.086678,0.278292660491349,-1.1720874425929,0.709418837675351,0.512974051896208,0.961013318231508,0.943805811084968
"EPCAM","EPCAM",0.030675,0.031102,0.426075290032357,0.432006313629548,0.632411067193676,0.632411067193676,0.949216032927064,0.949645529923381
"LOC285505","LOC285505",-0.177528,0.008603,-2.46878245795878,0.122064314494806,0.00602409638554217,0.880478087649402,0.0703342532137897,0.982268458185704
"CAMK4","CAMK4",0.207541,-0.003051,3.21544589711771,-0.0434621738405223,0.00198019801980198,0.94949494949495,0.0037116639599388,0.990299758863686
"ZBTB32","ZBTB32",0.194391,0.104977,2.59049156424683,1.39894353617163,0.00784313725490196,0.380392156862745,0.0461357708354469,0.798872285467087
"PAXIP1-AS2","PAXIP1-AS2",0.25789,0.004431,3.48866345066981,0.0599413228505097,0,0.942687747035573,0.000860925112946486,0.990028779441425
"HOXD9","HOXD9",-0.02116,0.022403,-0.300705999406307,0.312971864643425,0.696842105263158,0.687619047619048,0.94769485325892,0.956079550435762
"DACH1","DACH1",0.009202,0.009448,0.132205303856861,0.135739590397699,0.858252427184466,0.848543689320388,0.980654008652464,0.979594384610682
"IDI1","IDI1",0.0078,-0.015417,0.111361029560433,-0.213429949709999,0.855042016806723,0.767175572519084,0.984554265083701,0.961690613632881
"DKK2","DKK2",0.187755,0.006374,2.5179123249201,0.0854793382814875,0.00400801603206413,0.911823647294589,0.0585813758712305,0.985202114960325
"DPH2","DPH2",0.037039,0.031366,0.531540287583783,0.450128045043142,0.58974358974359,0.619329388560158,0.9469674789102,0.951087397060613
"SOS2","SOS2",0.054548,0.020666,0.79627171216601,0.301674693914035,0.506958250497018,0.675944333996024,0.968844255209493,0.958499452064828
"ZPBP","ZPBP",-0.20666,-0.006245,-2.91662929860824,-0.0881367945892214,0,0.882470119521912,0.0150068650919389,0.981840921687767
"UROD","UROD",0.152059,0.138768,2.26531482037554,2.06731076091433,0.0446247464503043,0.0933062880324544,0.131326518521487,0.229782886040109
"DOCK8","DOCK8",-0.01443,0.02678,-0.206765660560674,0.361962335360059,0.775933609958506,0.66023166023166,0.962132871797521,0.950867841605019
"BRAF_D594V","BRAF_D594V",-0.112085,0.126666,-1.66111201124121,1.75614255403962,0.316831683168317,0.183838383838384,0.563158534719973,0.469167528524761
"BCL7B","BCL7B",0.204345,0.141175,2.95291465250413,2.04006814978233,0,0.101030927835052,0.0121412124327873,0.247093349463985
"TGIF1","TGIF1",-0.13938,0.105656,-2.10306293293251,1.46087468230175,0.0989473684210526,0.373333333333333,0.212116951307456,0.748718091674156
"RBM45","RBM45",-0.152281,-0.022873,-2.02705198044369,-0.304468449436821,0.0697211155378486,0.727091633466135,0.257494629068197,0.946781562565786
"LMNA","LMNA",-0.14942,-0.126272,-2.33861666019602,-1.97632045854819,0.0714285714285714,0.172619047619048,0.106346322921047,0.29308345121635
"CDK14","CDK14",0.002998,0.049818,0.0434466811546905,0.721956891849356,0.958,0.518,0.993242477412355,0.96558764946015
"VSIG4","VSIG4",-0.010984,0.098244,-0.163737252465486,1.42031583415109,0.824242424242424,0.368316831683168,0.970703602239084,0.78226283057492
"PFKFB2","PFKFB2",-0.201689,0.116481,-3.1704468425761,1.72381776072395,0,0.244306418219462,0.00562490177566797,0.49838137225559
"LOC100499489","LOC100499489",0.021254,-0.137215,0.320698051111642,-1.94147263235507,0.638211382113821,0.110236220472441,0.95553035305066,0.319754094801749
"ZNF684","ZNF684",-0.049829,0.001236,-0.694214732165038,0.0173116968153773,0.556435643564356,0.973737373737374,0.960664721874215,0.996192440715091
"PNCK","PNCK",-0.176388,-0.128355,-2.46267437022239,-1.79205257041236,0.0208333333333333,0.18125,0.0714733508997605,0.442934203739828
"CD97","CD97",-0.047175,-0.017333,-0.641292669495901,-0.235623229260677,0.554852320675105,0.753164556962025,0.959444366843467,0.955169831531759
"FKBP5","FKBP5",-0.003409,0.118345,-0.0481171830359977,1.66109168624159,0.963855421686747,0.247011952191235,0.989703878166221,0.558476207917427
"PPP1R15A","PPP1R15A",-0.190063,0.025369,-2.73632114800016,0.359033815570839,0,0.675834970530452,0.0290157665500207,0.951146081161796
"AAMP","AAMP",0.053,0.131037,0.731001582080465,1.80732555303921,0.543520309477756,0.141199226305609,0.966496792395052,0.423225213114802
"SPATC1","SPATC1",-0.191565,0.008441,-2.68663071812546,0.111482557381774,0.00592885375494071,0.876518218623482,0.0338163390491653,0.98466752881832
"A4GALT","A4GALT",-0.053435,-0.13764,-0.76094463167113,-1.96007147194188,0.53740157480315,0.102362204724409,0.965795634571963,0.305480438272289
"SMYD2","SMYD2",-0.01962,0.002994,-0.27999225365468,0.046500695900658,0.720703125,0.924180327868853,0.949633320361425,0.992050106945945
"FBXL13","FBXL13",-0.145448,0.022918,-2.10644553802631,0.321866784694899,0.0818363273453094,0.677354709418838,0.21013236169336,0.955465611162776
"GSS","GSS",0.022484,-0.13352,0.318399852259482,-1.88004449586193,0.680327868852459,0.140625,0.95562661158846,0.368168510997198
"GPR152","GPR152",0.176757,-0.049015,2.58522317001867,-0.685224132028449,0.0195694716242661,0.531697341513292,0.0468191817405848,0.959710298968709
"FZD2","FZD2",0.205089,-0.023163,3.22537161276302,-0.308355205450163,0.00196850393700787,0.707317073170732,0.00351932515150736,0.946218316125833
"NMNAT2","NMNAT2",0.136774,0.00393,2.05595226463529,0.0590747685964925,0.0988142292490119,0.942687747035573,0.237395440129356,0.990227105489294
"EEF2","EEF2",0.173864,-0.006926,2.47267905968345,-0.103314621078401,0.0220440881763527,0.87624750499002,0.0682282485382392,0.98028395940044
"CD52","CD52",-0.02986,-0.008227,-0.441591209872782,-0.121666807890937,0.589430894308943,0.853658536585366,0.943131287652356,0.976536973040225
"FASTKD2","FASTKD2",0.011597,0.010247,0.155614361518255,0.13749938453717,0.837675350701403,0.853707414829659,0.975174503637866,0.979786810701749
"GPR123","GPR123",0.202709,0.016067,3.11476584552829,0.246880714916965,0,0.715767634854772,0.00602185893215814,0.964376475716442
"KIF2C","KIF2C",-0.22477,0.164026,-3.20512426674949,2.25837317442284,0,0.0245901639344262,0.00485465331638904,0.134440812287793
"PPP3R1","PPP3R1",0.014886,0.095076,0.218053212869511,1.39269295087879,0.768932038834951,0.415533980582524,0.965397450032284,0.803335915588459
"MPP3","MPP3",-0.00920700000000001,0.119839,-0.125414144677727,1.7533436922794,0.832358674463938,0.223819301848049,0.975947547591966,0.471915511098534
"ACTN1","ACTN1",-0.029021,0.17084,-0.411868551593991,2.46727437245291,0.628230616302187,0.0261569416498994,0.943978827788269,0.0694122269958389
"FERMT3","FERMT3",0.05062,0.129627,0.73016803224897,1.86980425753333,0.548582995951417,0.1417004048583,0.966513391448174,0.371188560966239
"ECI1","ECI1",0.21087,-0.017894,2.98120058259754,-0.261607148797467,0,0.75,0.0108303899285358,0.950815209055132
"DALRD3","DALRD3",0.02189,-0.112151,0.296430298294289,-1.63706920575889,0.733193277310924,0.267175572519084,0.959028916153355,0.585141767190629
"UBA1","UBA1",-0.173302,0.138354,-2.47574348871007,1.9388313972119,0.0178571428571429,0.106854838709677,0.0686207464041613,0.317306752336798
"PCGF2","PCGF2",0.017417,0.00483599999999999,0.245806592481531,0.0682505989114475,0.739463601532567,0.921455938697318,0.964833149181876,0.987511178490588
"EDEM2","EDEM2",-0.011652,0.119614,-0.1787386756741,1.72347456128669,0.782101167315175,0.224279835390947,0.968326426837799,0.498655455100315
"ATP5D","ATP5D",0.035521,-0.183734,0.51275155104951,-2.47768178362989,0.569620253164557,0.0133079847908745,0.950825419895395,0.0682674505711647
"PPIL1","PPIL1",0.000279999999999989,0.110262,0.00392228067651858,1.54456611412253,0.995991983967936,0.32064128256513,0.998669144252243,0.671234907865234
"SPR","SPR",-0.185815,0.014701,-2.70763946866744,0.207337952727242,0.00609756097560976,0.769685039370079,0.0316737017036202,0.96549536370367
"LOC100996720","LOC100996720",0.161242,-0.105876,2.30137405127428,-1.6129888174991,0.0293501048218029,0.309751434034417,0.117983050773277,0.609648009764948
"SLC50A1","SLC50A1",-0.151659,0.091201,-2.07069930118965,1.20558074240474,0.0755813953488372,0.481404958677686,0.230256576909029,0.924222458475008
"UBR1","UBR1",0.026286,0.00876,0.376580126079003,0.125498056168762,0.625984251968504,0.854330708661417,0.949582262976924,0.981649980563947
"TRIO","TRIO",0.23261,-0.008504,3.24459028864061,-0.124249627236423,0,0.84393063583815,0.00325861274281134,0.976139370056121
"MLLT6","MLLT6",0.007133,0.047266,0.103971160434597,0.688952876644004,0.873949579831933,0.535714285714286,0.985154647274139,0.9632530011159
"SUPT16H","SUPT16H",0.23285,0.148619,3.47297949907173,2.21666626657738,0,0.0611439842209073,0.00092834083534821,0.151543810977991
"CAND2","CAND2",0.014229,0.1189,0.22024218519695,1.84038202402961,0.759842519685039,0.18503937007874,0.965251788338825,0.396687398979774
"CDK18","CDK18",0.046514,-0.015733,0.6509533864941,-0.229625874920682,0.560509554140127,0.748582230623819,0.958752696999406,0.956621739780021
"F5","F5",-0.037358,0.122454,-0.542838177452965,1.66429323738003,0.551383399209486,0.234817813765182,0.953655298223443,0.555173120349417
"FBLN2","FBLN2",0.169604,-0.014498,2.42944662105836,-0.200469670746518,0.0119521912350598,0.809236947791165,0.0790446876632934,0.963953588171819
"NID1","NID1",-0.00939999999999999,0.01371,-0.137901193788986,0.197009995837527,0.859073359073359,0.753112033195021,0.972213492534845,0.967510370910204
